Book,Books > Fiction> Historical,9788420483535,El capitán Alatriste,"Acción, historia y aventura se dan cita como un torbellino en las inolvidables páginas de esta primera novela de la serie «Las aventuras del capitán Alatriste», que comienza cuando el valeroso protagonista acepta un peligroso encargo...",Book partner,9788420483535,10.99,7
Book,Books > Fiction> Historical,9788420483597,Limpieza de sangre (Capitán Alatriste 2),"En esta segunda entrega de «Las aventuras del capitán Alatriste» la trama pondrá en juego la vida de los amigos del capitán, haciendo surgir del pasado los fantasmas de viejos enemigos.",Book partner,9788420483597,10.99,17
Book,Books > Fiction> Historical,9788420483122,El sol de Breda (Capitán Alatriste 3),"En esta tercera entrega de «Las aventuras del capitán Alatriste» se escenifican las batallas y el asedio de la ciudad de Breda en 1625 por los tercios españoles en Flandes.",Book partner,9788420483122,10.99,13
Book,Books > Fiction> Historical,9788420442402,El oro del Rey (Capitán Alatriste 4),"En esta cuarta entrega de «Las aventuras del capitán Alatriste», que acontece en Sevilla en 1626, el capitán recibe tras su regreso de Flandes el encargo de reclutar a un pintoresco grupo de bravos espadachines para una peligrosa misión.",Book partner,9788420442402,12.99,11
Book,Books > Fiction> Historical,9788420400211,El caballero del jubón amarillo (Capitán Alatriste 5),"En esta quinta entrega de «Las aventuras del capitán Alatriste» Diego Alatriste e Íñigo Balboa se enfrentarán entre estocadas e intrigas palaciegas a una conspiración en la corte de Felipe IV.",Book partner,9788420400211,12.99,8
Book,Books > Fiction> Historical,9788420471013,Corsarios de Levante (Capitán Alatriste 6),"En esta sexta entrega de «Las aventuras del capitán Alatriste» la acción transcurre de las costas de Berbería a las bocas de Constantinopla: desembarcos, saqueos, abordajes, corsarios, piratas y esclavos, cuando el Mediterráneo era un mar español.",Book partner,9788420471013,12.99,12
Book,Books > Fiction> Historical,9788420407098,El puente de los asesinos (Capitán Alatriste 7),"La séptima entrega de "Las aventuras del capitán Alatriste". Cruza el puente de los Asesinos con Arturo Perez-Reverte y vive la trepidante conspiración para asesinar al dogo de Venecia.",Book partner,9788420407098,12.99,9
